# oscarnominations — per-class distinct-qid counts, one row per save
2026-08-09T11:01:52	total=11154	Nominee=6807	ForWork=4347
2026-08-12T22:40:34	total=11154	Nominee=6747	ForWork=4354	Ceremony=53
2026-08-12T23:18:04	total=11154	Nominee=6758	ForWork=4396
# counts every saved entity by class membership (ids include statement ids); classes overlap, so columns may exceed total
2026-08-13T09:16:02	total=26802	Nomination=14905	Nominee=7605	ForWork=4972	Ceremony=98	OscarCategories=49
2026-08-13T09:21:15	total=26999	Nomination=14905	Person=6863	ForWork=4869	WikidataDynamicObject=197	Ceremony=98	OscarCategories=49	Nominee=18
2026-08-14T17:20:40	total=26999	Nomination=14905	Person=6863	ForWork=4869	WikidataDynamicObject=197	Ceremony=98	OscarCategories=49	Nominee=18
2026-08-14T17:25:41	total=26999	Nomination=14905	Person=6863	ForWork=4869	WikidataDynamicObject=197	Ceremony=98	OscarCategories=49	Nominee=18
2026-08-15T11:37:59	total=33862	Nomination=14905	Nominee=7605	BirthName=6863	Person=6863	ForWork=4972	WikidataDynamicObject=197	WorkGenre=172	Ceremony=98	OscarCategories=49	NomineeType=13
2026-08-17T02:09:07	total=33796	Nomination=14904	BirthName=6863	Person=6863	ForWork=4869	Nominee=741	WorkGenre=124	Ceremony=98	OscarCategories=49	NomineeType=8
2026-08-17T08:22:54	total=33796	Nomination=14904	BirthName=6863	Person=6863	ForWork=4869	Nominee=741	WorkGenre=124	Ceremony=98	OscarCategories=49	NomineeType=8
2026-08-17T16:31:28	total=33796	Nomination=14904	BirthName=6863	Person=6863	ForWork=4869	Nominee=741	WorkGenre=124	Ceremony=98	OscarCategories=49	NomineeType=8
2026-08-18T13:29:41	total=33796	Nomination=14904	Name=6863	Person=6863	ForWork=4869	Nominee=741	WorkGenre=124	Ceremony=98	OscarCategories=49	NomineeType=8
